Fecha,Hora,Precio marginal local ($/MWh)
04/10/2022,2,826.73
04/10/2022,3,812.98
04/10/2022,4,790.05
04/10/2022,5,814.45
04/10/2022,6,822.48
04/10/2022,7,854.66
04/10/2022,8,858.12
04/10/2022,9,860.01
04/10/2022,10,851.98
04/10/2022,11,843.41
04/10/2022,12,849.29
04/10/2022,13,857.86
04/10/2022,14,854.81
04/10/2022,15,867.1
04/10/2022,16,879.67
04/10/2022,17,904.18
04/10/2022,18,887.45
04/10/2022,19,884.48
04/10/2022,20,930.84
04/10/2022,21,894.87
04/10/2022,22,859.23
04/10/2022,23,858.18
04/10/2022,24,846.66
05/10/2022,1,824.26
05/10/2022,2,808.28
05/10/2022,3,802.58
05/10/2022,4,804.28
05/10/2022,5,780.92
05/10/2022,6,806.71
05/10/2022,7,840.9
05/10/2022,8,876.85
05/10/2022,9,865.79
05/10/2022,10,920.8
05/10/2022,11,915.27
05/10/2022,12,925.6
05/10/2022,13,906.26
05/10/2022,14,897.41
05/10/2022,15,906.37
05/10/2022,16,910.48
05/10/2022,17,911.22
05/10/2022,18,948.58
05/10/2022,19,946.68
05/10/2022,20,1039.86
05/10/2022,21,986.38
05/10/2022,22,944.15
05/10/2022,23,970.02
05/10/2022,24,926.82
06/10/2022,1,920.94
06/10/2022,2,887.22
06/10/2022,3,867.56
06/10/2022,4,844.22
06/10/2022,5,858.52
06/10/2022,6,878.48
06/10/2022,7,906
06/10/2022,8,923.19
06/10/2022,9,934.6
06/10/2022,10,963.41
06/10/2022,11,967.48
06/10/2022,12,1007.65
06/10/2022,13,1007.53
06/10/2022,14,966.08
06/10/2022,15,969.53
06/10/2022,16,969.52
06/10/2022,17,968.29
06/10/2022,18,951.45
06/10/2022,19,934.68
06/10/2022,20,966.82
06/10/2022,21,1000.21
06/10/2022,22,980.97
06/10/2022,23,956.57
06/10/2022,24,937.9
07/10/2022,1,956.42
07/10/2022,2,940.09
07/10/2022,3,919.77
07/10/2022,4,903.66
07/10/2022,5,887.98
07/10/2022,6,917.4
07/10/2022,7,956.28
07/10/2022,8,978.88
07/10/2022,9,1001.12
07/10/2022,10,1036.75
07/10/2022,11,1032.27
07/10/2022,12,1011.04
07/10/2022,13,988.57
07/10/2022,14,979.18
07/10/2022,15,968.65
07/10/2022,16,960.35
07/10/2022,17,954.83
07/10/2022,18,966.7
07/10/2022,19,992.84
07/10/2022,20,1039.2
07/10/2022,21,1047.21
07/10/2022,22,1027.95
07/10/2022,23,999.95
07/10/2022,24,987.93
08/10/2022,1,1010.48
08/10/2022,2,958.85
08/10/2022,3,934.25
08/10/2022,4,942.44
08/10/2022,5,975.7
08/10/2022,6,969.57
08/10/2022,7,995.23
08/10/2022,8,994.38
08/10/2022,9,1005.05
08/10/2022,10,983.33
08/10/2022,11,1022.14
08/10/2022,12,1029.35
08/10/2022,13,994.78
08/10/2022,14,1006.47
08/10/2022,15,994.37
08/10/2022,16,954.1
08/10/2022,17,922.22
08/10/2022,18,927.37
08/10/2022,19,986.69
08/10/2022,20,1035.6
08/10/2022,21,1058.46
08/10/2022,22,1020.47
08/10/2022,23,1005.57
08/10/2022,24,987.53
09/10/2022,1,983.23
09/10/2022,2,949.78
09/10/2022,3,900.62
09/10/2022,4,868.76
09/10/2022,5,850.22
09/10/2022,6,851.29
09/10/2022,7,898.99
09/10/2022,8,860.06
09/10/2022,9,839.25
09/10/2022,10,833.85
09/10/2022,11,846.36
09/10/2022,12,794.72
09/10/2022,13,797.74
09/10/2022,14,814.27
09/10/2022,15,815.33
09/10/2022,16,814.72
09/10/2022,17,804.69
09/10/2022,18,815.52
09/10/2022,19,904.93
09/10/2022,20,976.63
09/10/2022,21,1038.77
09/10/2022,22,1072.45
09/10/2022,23,1038.44
09/10/2022,24,1028.09
10/10/2022,1,991.79
10/10/2022,2,918.24
10/10/2022,3,910.92
10/10/2022,4,853.14
10/10/2022,5,875.31
10/10/2022,6,893.78
10/10/2022,7,953.52
10/10/2022,8,980.36
10/10/2022,9,994.57
10/10/2022,10,986.55
10/10/2022,11,998.71
10/10/2022,12,1005.76
10/10/2022,13,1036.62
10/10/2022,14,1027.32
10/10/2022,15,1052.18
10/10/2022,16,1036.17
10/10/2022,17,1039.81
10/10/2022,18,1052.15
10/10/2022,19,1061.81
10/10/2022,20,1157.71
10/10/2022,21,1333.92
10/10/2022,22,1099.83
10/10/2022,23,1080.24
10/10/2022,24,1042.04
11/10/2022,1,1027
11/10/2022,2,1018.17
11/10/2022,3,1028.28
11/10/2022,4,1031.34
11/10/2022,5,1041.82
11/10/2022,6,1050.11
11/10/2022,7,1079.03
11/10/2022,8,1123.39
11/10/2022,9,1141.22
11/10/2022,10,1084.95
11/10/2022,11,1096.34
11/10/2022,12,1490.93
11/10/2022,13,1355.76
11/10/2022,14,1565.13
11/10/2022,15,1408.89
11/10/2022,16,1300.68
11/10/2022,17,1129.1
11/10/2022,18,1104.66
11/10/2022,19,1088.87
11/10/2022,20,1138.27
11/10/2022,21,2486.87
11/10/2022,22,1153.5
11/10/2022,23,1069.77
11/10/2022,24,1055.89
12/10/2022,1,1030.58
12/10/2022,2,1023.81
12/10/2022,3,1024.62
12/10/2022,4,1016.37
12/10/2022,5,1017.58
12/10/2022,6,1025.14
12/10/2022,7,1043.7
12/10/2022,8,1033.52
12/10/2022,9,1051.99
12/10/2022,10,1037.2
12/10/2022,11,1033.34
12/10/2022,12,1046.83
12/10/2022,13,1048.87
12/10/2022,14,1055.49
12/10/2022,15,1095.33
12/10/2022,16,1483.16
12/10/2022,17,1082.81
12/10/2022,18,1073.27
12/10/2022,19,1067.86
12/10/2022,20,2709.43
12/10/2022,21,1421.57
12/10/2022,22,1560.86
12/10/2022,23,1080.28
12/10/2022,24,1068.65
13/10/2022,1,1036.56
13/10/2022,2,1029.44
13/10/2022,3,1024.11
13/10/2022,4,1025.24
13/10/2022,5,1030.27
13/10/2022,6,1032.79
13/10/2022,7,1033.91
13/10/2022,8,1030.89
13/10/2022,9,1024.53
13/10/2022,10,1059.99
13/10/2022,11,1050.32
13/10/2022,12,1057.24
13/10/2022,13,1069.36
13/10/2022,14,1079
13/10/2022,15,1099.39
13/10/2022,16,1140.45
13/10/2022,17,1096.81
13/10/2022,18,1064.04
13/10/2022,19,1071.8
13/10/2022,20,2820.88
13/10/2022,21,3047.64
13/10/2022,22,2561.14
13/10/2022,23,1085.73
13/10/2022,24,1060.98
14/10/2022,1,1061.62
14/10/2022,2,1051.94
14/10/2022,3,1046.57
14/10/2022,4,1043.19
14/10/2022,5,1034.51
14/10/2022,6,1036.86
14/10/2022,7,1057.24
14/10/2022,8,1066.43
14/10/2022,9,1065.59
14/10/2022,10,1057.86
14/10/2022,11,1055.65
14/10/2022,12,1048.52
14/10/2022,13,1046.02
14/10/2022,14,1051
14/10/2022,15,1052.89
14/10/2022,16,1062.67
14/10/2022,17,1084.49
14/10/2022,18,1071.95
14/10/2022,19,1090.05
14/10/2022,20,1085.16
14/10/2022,21,1106.82
14/10/2022,22,1052.76
14/10/2022,23,1028.23
14/10/2022,24,1026.52
15/10/2022,1,1032.4
15/10/2022,2,1032.61
15/10/2022,3,1026.18
15/10/2022,4,1017.31
15/10/2022,5,1025.82
15/10/2022,6,1032.01
15/10/2022,7,1081.2
15/10/2022,8,1059.77
15/10/2022,9,1043.03
15/10/2022,10,1031.71
15/10/2022,11,1175.23
15/10/2022,12,1190.54
15/10/2022,13,1520.26
15/10/2022,14,1821.88
15/10/2022,15,1079.13
15/10/2022,16,1059.17
15/10/2022,17,1053.32
15/10/2022,18,1075.73
15/10/2022,19,1047.92
15/10/2022,20,1230.28
15/10/2022,21,1539.42
15/10/2022,22,2538.04
15/10/2022,23,1176.27
15/10/2022,24,1068.5
16/10/2022,1,1022.01
16/10/2022,2,990.3
16/10/2022,3,975.02
16/10/2022,4,956.4
16/10/2022,5,944.8
16/10/2022,6,940.33
16/10/2022,7,947.48
16/10/2022,8,941.69
16/10/2022,9,937.53
16/10/2022,10,893.07
16/10/2022,11,876.91
16/10/2022,12,897.38
16/10/2022,13,944.98
16/10/2022,14,905.52
16/10/2022,15,944.92
16/10/2022,16,906.66
16/10/2022,17,961.07
16/10/2022,18,988
16/10/2022,19,973.38
16/10/2022,20,1039.73
16/10/2022,21,1557.95
16/10/2022,22,1449.46
16/10/2022,23,1065.91
16/10/2022,24,1018.24
17/10/2022,1,1007.37
17/10/2022,2,994.39
17/10/2022,3,993.16
17/10/2022,4,982.68
17/10/2022,5,968.26
17/10/2022,6,985.52
17/10/2022,7,1047.25
17/10/2022,8,1373.63
17/10/2022,9,1374.3
17/10/2022,10,1057.45
17/10/2022,11,1061.41
17/10/2022,12,1037.14
17/10/2022,13,1046.58
17/10/2022,14,1063.74
17/10/2022,15,1071.63
17/10/2022,16,1088.16
17/10/2022,17,1344.77
17/10/2022,18,1131.01
17/10/2022,19,1169.91
17/10/2022,20,1704.87
17/10/2022,21,2930.66
17/10/2022,22,1388.89
17/10/2022,23,1034.83
17/10/2022,24,1011.57
18/10/2022,1,979.83
18/10/2022,2,958.56
18/10/2022,3,950.2
18/10/2022,4,935.12
18/10/2022,5,945.67
18/10/2022,6,955.17
18/10/2022,7,958.67
18/10/2022,8,975.75
18/10/2022,9,1051.39
18/10/2022,10,1068.79
18/10/2022,11,1049.53
18/10/2022,12,1060.55
18/10/2022,13,1063.95
18/10/2022,14,1050.69
18/10/2022,15,1081.21
18/10/2022,16,1059.28
18/10/2022,17,1161.12
18/10/2022,18,1092.97
18/10/2022,19,1017.73
18/10/2022,20,1018.14
18/10/2022,21,1000.76
18/10/2022,22,983.37
18/10/2022,23,970.76
18/10/2022,24,959.43
19/10/2022,1,928.84
19/10/2022,2,922.06
19/10/2022,3,890.71
19/10/2022,4,880.86
19/10/2022,5,886.61
19/10/2022,6,884.94
19/10/2022,7,915.69
19/10/2022,8,941.08
19/10/2022,9,991.61
19/10/2022,10,998.25
19/10/2022,11,1010.76
19/10/2022,12,989.26
19/10/2022,13,1012.93
19/10/2022,14,1012.33
19/10/2022,15,994.21
19/10/2022,16,1019.39
19/10/2022,17,1028.56
19/10/2022,18,1011.15
19/10/2022,19,983.65
19/10/2022,20,999.35
19/10/2022,21,979.44
19/10/2022,22,987.64
19/10/2022,23,969.42
19/10/2022,24,956.78
20/10/2022,1,932.22
20/10/2022,2,912.77
20/10/2022,3,918.8
20/10/2022,4,905.88
20/10/2022,5,910.21
20/10/2022,6,914.81
20/10/2022,7,956.81
20/10/2022,8,978.33
20/10/2022,9,958.46
20/10/2022,10,922.1
20/10/2022,11,920.72
20/10/2022,12,927.68
20/10/2022,13,929.59
20/10/2022,14,926.75
20/10/2022,15,925.74
20/10/2022,16,925.16
20/10/2022,17,926.82
20/10/2022,18,946.14
20/10/2022,19,974.61
20/10/2022,20,1352.15
20/10/2022,21,1078.32
20/10/2022,22,1024.22
20/10/2022,23,965.17
20/10/2022,24,925.36
21/10/2022,1,895.18
21/10/2022,2,894.26
21/10/2022,3,887.3
21/10/2022,4,887.05
21/10/2022,5,880.39
21/10/2022,6,894.56
21/10/2022,7,899.57
21/10/2022,8,922.36
21/10/2022,9,923.67
21/10/2022,10,866.57
21/10/2022,11,870.15
21/10/2022,12,880.41
21/10/2022,13,888.31
21/10/2022,14,886.15
21/10/2022,15,900.38
21/10/2022,16,912.3
21/10/2022,17,927.19
21/10/2022,18,936.18
21/10/2022,19,990.82
21/10/2022,20,1593.26
21/10/2022,21,1398.81
21/10/2022,22,938.27
21/10/2022,23,928.72
21/10/2022,24,886.25
22/10/2022,1,828.58
22/10/2022,2,807.33
22/10/2022,3,802.47
22/10/2022,4,785.45
22/10/2022,5,803.11
22/10/2022,6,786.92
22/10/2022,7,817.16
22/10/2022,8,819.42
22/10/2022,9,821.41
22/10/2022,10,789.62
22/10/2022,11,784.59
22/10/2022,12,791.97
22/10/2022,13,810.63
22/10/2022,14,804.65
22/10/2022,15,812.65
22/10/2022,16,837.28
22/10/2022,17,851.93
22/10/2022,18,858.66
22/10/2022,19,884.22
22/10/2022,20,1250.91
22/10/2022,21,944.11
22/10/2022,22,911.9
22/10/2022,23,861.76
22/10/2022,24,837.81
23/10/2022,1,798.35
23/10/2022,2,778.77
23/10/2022,3,761.1
23/10/2022,4,739.95
23/10/2022,5,727.58
23/10/2022,6,721.31
23/10/2022,7,725.04
23/10/2022,8,704.53
23/10/2022,9,725.64
23/10/2022,10,723.59
23/10/2022,11,731.07
23/10/2022,12,726.16
23/10/2022,13,737.99
23/10/2022,14,745.8
23/10/2022,15,746.5
23/10/2022,16,750.83
23/10/2022,17,741.2
23/10/2022,18,748.64
23/10/2022,19,775.86
23/10/2022,20,802.39
23/10/2022,21,1001.43
23/10/2022,22,873.8
23/10/2022,23,812.13
23/10/2022,24,786.7
24/10/2022,1,786.28
24/10/2022,2,789.14
24/10/2022,3,790.18
24/10/2022,4,788.71
24/10/2022,5,773.83
24/10/2022,6,787.41
24/10/2022,7,848.71
24/10/2022,8,888.59
24/10/2022,9,880.91
24/10/2022,10,932.06
24/10/2022,11,959.7
24/10/2022,12,927.1
24/10/2022,13,972.27
24/10/2022,14,877.48
24/10/2022,15,859.02
24/10/2022,16,867.44
24/10/2022,17,926.87
24/10/2022,18,993.93
24/10/2022,19,1016.28
24/10/2022,20,1056.71
24/10/2022,21,1204.39
24/10/2022,22,1099.48
24/10/2022,23,908.9
24/10/2022,24,852.93
25/10/2022,1,793.39
25/10/2022,2,771.09
25/10/2022,3,743.86
25/10/2022,4,732.98
25/10/2022,5,730.59
25/10/2022,6,747.75
25/10/2022,7,763.28
25/10/2022,8,845.82
25/10/2022,9,805.45
25/10/2022,10,926.86
25/10/2022,11,866.46
25/10/2022,12,817.74
25/10/2022,13,865.65
25/10/2022,14,824.14
25/10/2022,15,808.21
25/10/2022,16,816.97
25/10/2022,17,1037.65
25/10/2022,18,1100.85
25/10/2022,19,993.82
25/10/2022,20,1493.74
25/10/2022,21,1719.49
25/10/2022,22,1289.4
25/10/2022,23,1231.95
25/10/2022,24,1125.13
26/10/2022,1,870.47
26/10/2022,2,853.65
26/10/2022,3,819.09
26/10/2022,4,828.16
26/10/2022,5,789.75
26/10/2022,6,812.14
26/10/2022,7,830.26
26/10/2022,8,857.87
26/10/2022,9,849.35
26/10/2022,10,849.63
26/10/2022,11,827.81
26/10/2022,12,802.4
26/10/2022,13,812.13
26/10/2022,14,810.9
26/10/2022,15,818.59
26/10/2022,16,818.47
26/10/2022,17,832.21
26/10/2022,18,852.04
26/10/2022,19,869.99
26/10/2022,20,919.05
26/10/2022,21,910.06
26/10/2022,22,861.53
26/10/2022,23,837.6
26/10/2022,24,825.69
27/10/2022,1,905.5
27/10/2022,2,879.18
27/10/2022,3,898.17
27/10/2022,4,881
27/10/2022,5,862.44
27/10/2022,6,907.85
27/10/2022,7,915
27/10/2022,8,953.49
27/10/2022,9,950.85
27/10/2022,10,947.64
27/10/2022,11,954.23
27/10/2022,12,969.39
27/10/2022,13,963.7
27/10/2022,14,970.67
27/10/2022,15,977.99
27/10/2022,16,1067.81
27/10/2022,17,1187.08
27/10/2022,18,1189.76
27/10/2022,19,1233.68
27/10/2022,20,1267.87
27/10/2022,21,1250.8
27/10/2022,22,1254.74
27/10/2022,23,1104.43
27/10/2022,24,1044.82
28/10/2022,1,949.05
28/10/2022,2,955.4
28/10/2022,3,954.75
28/10/2022,4,939.31
28/10/2022,5,931.34
28/10/2022,6,914.58
28/10/2022,7,945.55
28/10/2022,8,948.71
28/10/2022,9,957.38
28/10/2022,10,936.41
28/10/2022,11,954.57
28/10/2022,12,971.18
28/10/2022,13,1046.48
28/10/2022,14,1244.67
28/10/2022,15,1284.25
28/10/2022,16,1448.33
28/10/2022,17,1599.1
28/10/2022,18,1464.6
28/10/2022,19,1200.02
28/10/2022,20,1215.36
28/10/2022,21,1443.17
28/10/2022,22,999.54
28/10/2022,23,1033.16
28/10/2022,24,985.66
29/10/2022,1,936.21
29/10/2022,2,949.41
29/10/2022,3,947.64
29/10/2022,4,955.68
29/10/2022,5,947.41
29/10/2022,6,990.92
29/10/2022,7,1087.3
29/10/2022,8,1017.07
29/10/2022,9,991.66
29/10/2022,10,949.69
29/10/2022,11,948.85
29/10/2022,12,1073.21
29/10/2022,13,943.6
29/10/2022,14,949.48
29/10/2022,15,1061.92
29/10/2022,16,951.73
29/10/2022,17,943.72
29/10/2022,18,901.7
29/10/2022,19,907.3
29/10/2022,20,899.56
29/10/2022,21,880.1
29/10/2022,22,855.67
29/10/2022,23,847.88
29/10/2022,24,834.64
30/10/2022,1,824.85
30/10/2022,2,793.88
30/10/2022,3,757.62
30/10/2022,4,726.72
30/10/2022,5,712.91
30/10/2022,6,714.97
30/10/2022,7,696.26
30/10/2022,8,717.97
30/10/2022,9,682.69
30/10/2022,10,683.03
30/10/2022,11,615.74
30/10/2022,12,614.98
30/10/2022,13,671.91
30/10/2022,14,632.57
30/10/2022,15,680.01
30/10/2022,16,682.13
30/10/2022,17,714.05
30/10/2022,18,718.35
30/10/2022,19,762.5
30/10/2022,20,829.08
30/10/2022,21,849.74
30/10/2022,22,835.97
30/10/2022,23,840.54
30/10/2022,24,814.57
30/10/2022,25,792.95
31/10/2022,1,759.75
31/10/2022,2,749.92
31/10/2022,3,758.09
31/10/2022,4,751.07
31/10/2022,5,754.8
31/10/2022,6,776.06
31/10/2022,7,830.92
31/10/2022,8,835.72
31/10/2022,9,855.98
31/10/2022,10,856.25
31/10/2022,11,866.97
31/10/2022,12,866.53
31/10/2022,13,852.62
31/10/2022,14,852.5
31/10/2022,15,865.29
31/10/2022,16,861.49
31/10/2022,17,862.46
31/10/2022,18,879.13
31/10/2022,19,938.03
31/10/2022,20,936.8
31/10/2022,21,902.32
31/10/2022,22,888.65
31/10/2022,23,895.33
31/10/2022,24,867.95
01/09/2022,1,1341.32
01/09/2022,2,1316.59
01/09/2022,3,1315.97
01/09/2022,4,1285.47
01/09/2022,5,1246.78
01/09/2022,6,1286.32
01/09/2022,7,1332.23
01/09/2022,8,1344.13
01/09/2022,9,1354.2
01/09/2022,10,1345.06
01/09/2022,11,1351.15
01/09/2022,12,1365.98
01/09/2022,13,1390.77
01/09/2022,14,1424.4
01/09/2022,15,1446.09
01/09/2022,16,1421.95
01/09/2022,17,1362.76
01/09/2022,18,1370.33
01/09/2022,19,1391.72
01/09/2022,20,1433.65
01/09/2022,21,1532.73
01/09/2022,22,1533.44
01/09/2022,23,1517.73
01/09/2022,24,1425.67
02/09/2022,1,1363.45
02/09/2022,2,1377.92
02/09/2022,3,1359.99
02/09/2022,4,1307.97
02/09/2022,5,1340.47
02/09/2022,6,1373.78
02/09/2022,7,1339.87
02/09/2022,8,1366.58
02/09/2022,9,1392.74
02/09/2022,10,1435.42
02/09/2022,11,1453.77
02/09/2022,12,1471.38
02/09/2022,13,1481.84
02/09/2022,14,1479.81
02/09/2022,15,1467.92
02/09/2022,16,1461.34
02/09/2022,17,1466.49
02/09/2022,18,1449.08
02/09/2022,19,1465.5
02/09/2022,20,1495.21
02/09/2022,21,1536.88
02/09/2022,22,1538.22
02/09/2022,23,1535.8
02/09/2022,24,1500.37
03/09/2022,1,1526.61
03/09/2022,2,1512.82
03/09/2022,3,1496.57
03/09/2022,4,1498.05
03/09/2022,5,1489.05
03/09/2022,6,1471.05
03/09/2022,7,1479.14
03/09/2022,8,1477.55
03/09/2022,9,1492.95
03/09/2022,10,1523.81
03/09/2022,11,1540.21
03/09/2022,12,1602.24
03/09/2022,13,1590.66
03/09/2022,14,1556.68
03/09/2022,15,1538.6
03/09/2022,16,1530.51
03/09/2022,17,1526.19
03/09/2022,18,1504.1
03/09/2022,19,1503.24
03/09/2022,20,1511.91
03/09/2022,21,1583.14
03/09/2022,22,1610.71
03/09/2022,23,1541.13
03/09/2022,24,1509.56
04/09/2022,1,1458.16
04/09/2022,2,1440.19
04/09/2022,3,1426.48
04/09/2022,4,1434.79
04/09/2022,5,1425.35
04/09/2022,6,1437.61
04/09/2022,7,1426.41
04/09/2022,8,1427.1
04/09/2022,9,1400.53
04/09/2022,10,1357.58
04/09/2022,11,1345.08
04/09/2022,12,1351.11
04/09/2022,13,1351.45
04/09/2022,14,1356.23
04/09/2022,15,1356.89
04/09/2022,16,1367.13
04/09/2022,17,1380.08
04/09/2022,18,1384.15
04/09/2022,19,1399.61
04/09/2022,20,1469.15
04/09/2022,21,1660.38
04/09/2022,22,1669.71
04/09/2022,23,1599.1
04/09/2022,24,1450.32
05/09/2022,1,1421.49
05/09/2022,2,1379.4
05/09/2022,3,1374.79
05/09/2022,4,1359.29
05/09/2022,5,1377.52
05/09/2022,6,1401.62
05/09/2022,7,1428.03
05/09/2022,8,1446.56
05/09/2022,9,1447.32
05/09/2022,10,1527.98
05/09/2022,11,1705.21
05/09/2022,12,1691.39
05/09/2022,13,1674.71
05/09/2022,14,1536.45
05/09/2022,15,1507.1
05/09/2022,16,1522.48
05/09/2022,17,1531.55
05/09/2022,18,1507.62
05/09/2022,19,1512.85
05/09/2022,20,1519.43
05/09/2022,21,2023.56
05/09/2022,22,1989.74
05/09/2022,23,1580.63
05/09/2022,24,1469.64
06/09/2022,1,1413.7
06/09/2022,2,1377.08
06/09/2022,3,1367.52
06/09/2022,4,1403
06/09/2022,5,1405.33
06/09/2022,6,1425.45
06/09/2022,7,1433.35
06/09/2022,8,1508.47
06/09/2022,9,1525.88
06/09/2022,10,1477.42
06/09/2022,11,1458.87
06/09/2022,12,1458.33
06/09/2022,13,1456.14
06/09/2022,14,1456.41
06/09/2022,15,1482.28
06/09/2022,16,1484.04
06/09/2022,17,1461.56
06/09/2022,18,1463.38
06/09/2022,19,1467.39
06/09/2022,20,1505.29
06/09/2022,21,2174.5
06/09/2022,22,1567.76
06/09/2022,23,1501.04
06/09/2022,24,1455.06
07/09/2022,1,1428.36
07/09/2022,2,1413.81
07/09/2022,3,1421.83
07/09/2022,4,1433.37
07/09/2022,5,1446.78
07/09/2022,6,1449.32
07/09/2022,7,1458.88
07/09/2022,8,1499.68
07/09/2022,9,1521.47
07/09/2022,10,1486.4
07/09/2022,11,1506.71
07/09/2022,12,1513.28
07/09/2022,13,1517.39
07/09/2022,14,1542.32
07/09/2022,15,1565.53
07/09/2022,16,1562.15
07/09/2022,17,1588.9
07/09/2022,18,2167.22
07/09/2022,19,2459.08
07/09/2022,20,2467.76
07/09/2022,21,2601.28
07/09/2022,22,2511.57
07/09/2022,23,1922.69
07/09/2022,24,1461.66
08/09/2022,1,1382.03
08/09/2022,2,1355.39
08/09/2022,3,1356.24
08/09/2022,4,1368.11
08/09/2022,5,1364.75
08/09/2022,6,1368.82
08/09/2022,7,1379.95
08/09/2022,8,1379.89
08/09/2022,9,1377.35
08/09/2022,10,1375.57
08/09/2022,11,1374.63
08/09/2022,12,1379.47
08/09/2022,13,1374.57
08/09/2022,14,1387.92
08/09/2022,15,1387.67
08/09/2022,16,1376.31
08/09/2022,17,1377.88
08/09/2022,18,1398.19
08/09/2022,19,1416.04
08/09/2022,20,1435.76
08/09/2022,21,1490.3
08/09/2022,22,1412.64
08/09/2022,23,1380.01
08/09/2022,24,1353.75
09/09/2022,1,1297.99
09/09/2022,2,1271.9
09/09/2022,3,1258.87
09/09/2022,4,1259.85
09/09/2022,5,1262.42
09/09/2022,6,1275.13
09/09/2022,7,1271.3
09/09/2022,8,1296.09
09/09/2022,9,1271.5
09/09/2022,10,1274.24
09/09/2022,11,1289.47
09/09/2022,12,1309.51
09/09/2022,13,1313.88
09/09/2022,14,1321.21
09/09/2022,15,1323.88
09/09/2022,16,1312.94
09/09/2022,17,1296.43
09/09/2022,18,1276.54
09/09/2022,19,1265.32
09/09/2022,20,1284.32
09/09/2022,21,1319.26
09/09/2022,22,1316.72
09/09/2022,23,1300.4
09/09/2022,24,1260.43
10/09/2022,1,1272.25
10/09/2022,2,1262.08
10/09/2022,3,1258.34
10/09/2022,4,1267.95
10/09/2022,5,1265.28
10/09/2022,6,1273.66
10/09/2022,7,1296.47
10/09/2022,8,1293.9
10/09/2022,9,1293.07
10/09/2022,10,1292.36
10/09/2022,11,1308.58
10/09/2022,12,1318.24
10/09/2022,13,1326.91
10/09/2022,14,1303.32
10/09/2022,15,1300.59
10/09/2022,16,1293.35
10/09/2022,17,1303.91
10/09/2022,18,1307.63
10/09/2022,19,1310.8
10/09/2022,20,1331.42
10/09/2022,21,1329.01
10/09/2022,22,1318.59
10/09/2022,23,1293.78
10/09/2022,24,1272.93
11/09/2022,1,1232.82
11/09/2022,2,1250.52
11/09/2022,3,1233.33
11/09/2022,4,1238.61
11/09/2022,5,1227.18
11/09/2022,6,1197.87
11/09/2022,7,1189.11
11/09/2022,8,1193.46
11/09/2022,9,1166.96
11/09/2022,10,1184.2
11/09/2022,11,1190.15
11/09/2022,12,1223.38
11/09/2022,13,1198.37
11/09/2022,14,1209.29
11/09/2022,15,1199.09
11/09/2022,16,1167.13
11/09/2022,17,1139.6
11/09/2022,18,1140.56
11/09/2022,19,1181.88
11/09/2022,20,1304.3
11/09/2022,21,1363.24
11/09/2022,22,1541.73
11/09/2022,23,1357.74
11/09/2022,24,1289.38
12/09/2022,1,1229.74
12/09/2022,2,1207.17
12/09/2022,3,1199.04
12/09/2022,4,1190.81
12/09/2022,5,1176.8
12/09/2022,6,1185.31
12/09/2022,7,1199.08
12/09/2022,8,1237.5
12/09/2022,9,1250.96
12/09/2022,10,1261.78
12/09/2022,11,1279.13
12/09/2022,12,1286.02
12/09/2022,13,1283.72
12/09/2022,14,1281.66
12/09/2022,15,1281.02
12/09/2022,16,1271.19
12/09/2022,17,1291.91
12/09/2022,18,1273.22
12/09/2022,19,1267.09
12/09/2022,20,1304.75
12/09/2022,21,1313.46
12/09/2022,22,1310.95
12/09/2022,23,1305.92
12/09/2022,24,1247.22
13/09/2022,1,1219.31
13/09/2022,2,1192.61
13/09/2022,3,1179.68
13/09/2022,4,1173.89
13/09/2022,5,1178.14
13/09/2022,6,1190.48
13/09/2022,7,1208.22
13/09/2022,8,1229.22
13/09/2022,9,1249.04
13/09/2022,10,1269.33
13/09/2022,11,1280.03
13/09/2022,12,1271.38
13/09/2022,13,1272.57
13/09/2022,14,1293.41
13/09/2022,15,1340.2
13/09/2022,16,1358.3
13/09/2022,17,1407.33
13/09/2022,18,1367.17
13/09/2022,19,1311.38
13/09/2022,20,1339.74
13/09/2022,21,1374.69
13/09/2022,22,1349.67
13/09/2022,23,1341.29
13/09/2022,24,1277.09
14/09/2022,1,1242.08
14/09/2022,2,1229.68
14/09/2022,3,1208.88
14/09/2022,4,1198.7
14/09/2022,5,1216.43
14/09/2022,6,1233.04
14/09/2022,7,1282.3
14/09/2022,8,1256.96
14/09/2022,9,1219.72
14/09/2022,10,1175.5
14/09/2022,11,1199.53
14/09/2022,12,1223.24
14/09/2022,13,1239.99
14/09/2022,14,1262.12
14/09/2022,15,1264.23
14/09/2022,16,1272.26
14/09/2022,17,1285.77
14/09/2022,18,1283.32
14/09/2022,19,1304.8
14/09/2022,20,1393.18
14/09/2022,21,1441.67
14/09/2022,22,1370.31
14/09/2022,23,1330.62
14/09/2022,24,1294.04
15/09/2022,1,1290.4
15/09/2022,2,1287.72
15/09/2022,3,1291.76
15/09/2022,4,1302.32
15/09/2022,5,1328.35
15/09/2022,6,1333.91
15/09/2022,7,1363.48
15/09/2022,8,1363.21
15/09/2022,9,1326.47
15/09/2022,10,1362.39
15/09/2022,11,1340.26
15/09/2022,12,1351.88
15/09/2022,13,1361.58
15/09/2022,14,1357.1
15/09/2022,15,1375.82
15/09/2022,16,1370.26
15/09/2022,17,1368.76
15/09/2022,18,1388.37
15/09/2022,19,1392.46
15/09/2022,20,1381.19
15/09/2022,21,1362.82
15/09/2022,22,1335.61
